key,date,time_rd,lottery,draw,generated_at,best_signal,best_a11,ok_alert,top12,top6,pales10,graded,topq,pales,fingerprint,source_rows_hist_used
2026-04-07|La Nacional|Loteria Nacional- Gana Más|2026-04-07 14:30,2026-04-07,2026-04-07 14:30,La Nacional,Loteria Nacional- Gana Más,2026-04-07T13:27:51.745877-04:00,5.2471615993721525e-05,5,False,"[""94"", ""63"", ""40"", ""20"", ""64"", ""89"", ""41"", ""95"", ""37"", ""13"", ""14"", ""42""]",,,1,"[""94"", ""63"", ""40""]","[""63-94"", ""40-94"", ""20-94""]",baed8c1af500bf10,1362
2026-04-07|Anguilla|Anguila 6PM|2026-04-07 18:00,2026-04-07,2026-04-07 18:00,Anguilla,Anguila 6PM,2026-04-07T17:19:12.598525-04:00,0.004359310983255939,9,False,"[""94"", ""93"", ""63"", ""03"", ""57"", ""46"", ""59"", ""66"", ""48"", ""70"", ""72"", ""45""]",,,1,"[""94"", ""93"", ""63""]","[""93-94"", ""63-94"", ""03-94""]",4075fb19ae20bbce,2517
2026-04-07|La Suerte|Quiniela La Suerte 6PM|2026-04-07 18:00,2026-04-07,2026-04-07 18:00,La Suerte,Quiniela La Suerte 6PM,2026-04-07T17:19:17.018215-04:00,0.0005231909196645899,9,False,"[""07"", ""21"", ""73"", ""35"", ""92"", ""66"", ""53"", ""88"", ""30"", ""02"", ""87"", ""51""]",,,1,"[""07"", ""21"", ""73""]","[""07-21"", ""07-73"", ""07-35""]",42c5742639d4c9a7,2517
2026-04-07|La Primera|Quiniela La Primera Noche|2026-04-07 19:00,2026-04-07,2026-04-07 19:00,La Primera,Quiniela La Primera Noche,2026-04-07T18:13:02.999017-04:00,0.02735165589853343,4,True,"[""21"", ""44"", ""63"", ""54"", ""26"", ""24"", ""30"", ""08"", ""03"", ""18"", ""14"", ""31""]",,,1,"[""21"", ""44"", ""63""]","[""21-44"", ""21-63"", ""21-54""]",a55ed03cf101d4a0,736
2026-04-07|Anguilla|Anguila 9PM|2026-04-07 21:00,2026-04-07,2026-04-07 21:00,Anguilla,Anguila 9PM,2026-04-07T19:23:31.361570-04:00,0.009776554009184871,4,False,"[""63"", ""16"", ""09"", ""08"", ""57"", ""38"", ""30"", ""03"", ""83"", ""48"", ""76"", ""18""]",,,1,"[""63"", ""16"", ""09""]","[""16-63"", ""09-63"", ""08-63""]",46b8a400b1289684,967
2026-04-07|La Nacional|Loteria Nacional- Noche|2026-04-07 21:00,2026-04-07,2026-04-07 21:00,La Nacional,Loteria Nacional- Noche,2026-04-07T19:23:37.208256-04:00,0.009306381344537155,4,True,"[""98"", ""21"", ""63"", ""44"", ""94"", ""09"", ""35"", ""93"", ""45"", ""16"", ""73"", ""38""]",,,1,"[""98"", ""21"", ""63""]","[""21-98"", ""63-98"", ""44-98""]",f73f1a7724bb8933,967
2026-04-08|Anguilla|Anguila 10AM|2026-04-08 10:00,2026-04-08,2026-04-08 10:00,Anguilla,Anguila 10AM,2026-04-08T09:13:23.687923-04:00,0.055059767570514714,4,True,"[""08"", ""39"", ""15"", ""34"", ""69"", ""48"", ""83"", ""65"", ""44"", ""51"", ""76"", ""86""]",,,1,"[""08"", ""39"", ""15""]","[""08-39"", ""08-15"", ""08-34""]",dacd0b139392e008,3513
2026-04-08|La Suerte|Quiniela La Suerte|2026-04-08 12:30,2026-04-08,2026-04-08 12:30,La Suerte,Quiniela La Suerte,2026-04-08T12:20:04.649919-04:00,0.006103297177993649,2,False,"[""93"", ""00"", ""38"", ""99"", ""18"", ""07"", ""60"", ""65"", ""63"", ""42"", ""71"", ""31""]",,,1,"[""93"", ""00"", ""38""]","[""00-93"", ""38-93"", ""93-99""]",ea31fd07d1d3c466,332
2026-04-08|Anguilla|Anguila 1PM|2026-04-08 13:00,2026-04-08,2026-04-08 13:00,Anguilla,Anguila 1PM,2026-04-08T12:47:48.878876-04:00,0.0032572344469024416,4,False,"[""87"", ""54"", ""77"", ""94"", ""65"", ""60"", ""82"", ""83"", ""01"", ""33"", ""41"", ""57""]",,,1,"[""87"", ""54"", ""77""]","[""54-87"", ""77-87"", ""87-94""]",926d6948449add43,821
2026-04-08|La Nacional|Loteria Nacional- Gana Más|2026-04-08 14:30,2026-04-08,2026-04-08 14:30,La Nacional,Loteria Nacional- Gana Más,2026-04-08T13:21:09.324054-04:00,0.002540133868044865,7,False,"[""78"", ""54"", ""82"", ""00"", ""19"", ""86"", ""20"", ""40"", ""64"", ""89"", ""94"", ""41""]",,,1,"[""78"", ""54"", ""82""]","[""54-78"", ""78-82"", ""00-78""]",f21fe245e6ffbe0e,1389
2026-04-08|Anguilla|Anguila 6PM|2026-04-08 18:00,2026-04-08,2026-04-08 18:00,Anguilla,Anguila 6PM,2026-04-08T17:36:28.957482-04:00,0.004476926618219625,3,False,"[""00"", ""86"", ""87"", ""54"", ""03"", ""63"", ""46"", ""48"", ""66"", ""59"", ""70"", ""72""]",,,1,"[""00"", ""86"", ""87""]","[""00-86"", ""00-87"", ""00-54""]",3ca9b50a1b1197f2,2587
2026-04-08|La Suerte|Quiniela La Suerte 6PM|2026-04-08 18:00,2026-04-08,2026-04-08 18:00,La Suerte,Quiniela La Suerte 6PM,2026-04-08T17:36:33.364272-04:00,0.0031423226974694922,9,False,"[""38"", ""19"", ""78"", ""82"", ""87"", ""21"", ""92"", ""66"", ""53"", ""07"", ""30"", ""88""]",,,1,"[""38"", ""19"", ""78""]","[""19-38"", ""38-78"", ""38-82""]",c67eaf2e6b45cc6d,2587
2026-04-08|La Primera|Quiniela La Primera Noche|2026-04-08 19:00,2026-04-08,2026-04-08 19:00,La Primera,Quiniela La Primera Noche,2026-04-08T18:31:32.352322-04:00,0.027407452733300645,3,True,"[""21"", ""86"", ""20"", ""54"", ""87"", ""19"", ""42"", ""01"", ""78"", ""73"", ""47"", ""18""]",,,1,"[""21"", ""86"", ""20""]","[""21-86"", ""20-21"", ""21-54""]",a6ffbd4f74af5e60,756
2026-04-08|Anguilla|Anguila 9PM|2026-04-08 21:00,2026-04-08,2026-04-08 21:00,Anguilla,Anguila 9PM,2026-04-08T20:21:27.582727-04:00,0.008992557990215522,2,False,"[""87"", ""11"", ""82"", ""86"", ""65"", ""78"", ""33"", ""38"", ""47"", ""19"", ""20"", ""48""]",,,1,"[""87"", ""11"", ""82""]","[""11-87"", ""82-87"", ""86-87""]",03703bda4ad36fcb,1005
2026-04-08|La Nacional|Loteria Nacional- Noche|2026-04-08 21:00,2026-04-08,2026-04-08 21:00,La Nacional,Loteria Nacional- Noche,2026-04-08T20:21:33.456310-04:00,0.008227566805482811,4,False,"[""21"", ""82"", ""11"", ""00"", ""93"", ""45"", ""54"", ""74"", ""73"", ""86"", ""85"", ""38""]",,,1,"[""21"", ""82"", ""11""]","[""21-82"", ""11-21"", ""00-21""]",a87c5aa5f846d7c6,1005
2026-04-09|Anguilla|Anguila 10AM|2026-04-09 10:00,2026-04-09,2026-04-09 10:00,Anguilla,Anguila 10AM,2026-04-09T09:17:53.206445-04:00,0.0565852278653269,4,True,"[""08"", ""39"", ""15"", ""34"", ""69"", ""48"", ""83"", ""65"", ""44"", ""51"", ""76"", ""86""]",,,1,"[""08"", ""39"", ""15""]","[""08-39"", ""08-15"", ""08-34""]",dacd0b139392e008,3513
2026-04-09|La Primera|Quiniela La Primera|2026-04-09 12:00,2026-04-09,2026-04-09 12:00,La Primera,Quiniela La Primera,2026-04-09T10:43:52.301285-04:00,0.01717415167303873,2,False,"[""85"", ""14"", ""91"", ""80"", ""24"", ""10"", ""64"", ""90"", ""96"", ""83"", ""97"", ""23""]",,,1,"[""85"", ""14"", ""91""]","[""14-85"", ""85-91"", ""80-85""]",6a3d42263484446d,65
2026-04-09|La Suerte|Quiniela La Suerte|2026-04-09 12:30,2026-04-09,2026-04-09 12:30,La Suerte,Quiniela La Suerte,2026-04-09T12:29:54.404300-04:00,0.0043320000955126255,4,False,"[""39"", ""98"", ""43"", ""18"", ""99"", ""60"", ""07"", ""65"", ""63"", ""38"", ""42"", ""71""]",,,1,"[""39"", ""98"", ""43""]","[""39-98"", ""39-43"", ""18-39""]",97d0e0cf76d493a4,362
2026-04-09|Anguilla|Anguila 1PM|2026-04-09 13:00,2026-04-09,2026-04-09 13:00,Anguilla,Anguila 1PM,2026-04-09T12:52:34.612410-04:00,0.005743131237617485,6,False,"[""39"", ""85"", ""46"", ""14"", ""77"", ""65"", ""94"", ""82"", ""60"", ""83"", ""01"", ""33""]",,,1,"[""39"", ""85"", ""46""]","[""39-85"", ""39-46"", ""14-39""]",4562ebe11173e129,730
2026-04-09|La Nacional|Loteria Nacional- Gana Más|2026-04-09 14:30,2026-04-09,2026-04-09 14:30,La Nacional,Loteria Nacional- Gana Más,2026-04-09T13:48:06.349267-04:00,0.001557509879521699,5,False,"[""76"", ""43"", ""00"", ""85"", ""46"", ""14"", ""40"", ""20"", ""64"", ""89"", ""94"", ""41""]",,,1,"[""76"", ""43"", ""00""]","[""43-76"", ""00-76"", ""76-85""]",42223f22118aa418,1183
2026-04-09|Anguilla|Anguila 6PM|2026-04-09 18:00,2026-04-09,2026-04-09 18:00,Anguilla,Anguila 6PM,2026-04-09T17:21:10.292349-04:00,0.005882209014259305,10,False,"[""33"", ""00"", ""76"", ""46"", ""03"", ""63"", ""59"", ""48"", ""66"", ""70"", ""54"", ""72""]",,,1,"[""33"", ""00"", ""76""]","[""00-33"", ""33-76"", ""33-46""]",b01a7157d334d39e,2083
